start_time,end_time,wav_file,text,emotion,speaker
130.67,132.78,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F009.wav,Nobody's ever gonna forget him.,1,Ses02F_impro06_F
132.59,138.25,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M012.wav,"Yeah, exactly.  He's made a big impact on a lot of people. and",2,Ses02F_impro06_M
138.68,153.21,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M013.wav,"And you'll always have that and--you should feel, you know, happy for him that he got to do so much before--I mean, and even after he found out last year.  I mean--",2,Ses02F_impro06_M
153.92,157.2495,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F010.wav,He did a lot.  But--,1,Ses02F_impro06_F
158.59,160.82,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M014.wav,"I know.  It doesn't bring him back, but--",2,Ses02F_impro06_M
164.25,172.35,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M015.wav,"But It's okay because now, you know, you'll just go on with your life and--",2,Ses02F_impro06_M
172.77,174.93,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F011.wav,I'm gonna forget him.,1,Ses02F_impro06_F
175.43,177.5861,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M016.wav,"No, you'll never forget him.",2,Ses02F_impro06_M
176.03,179.129,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F012.wav,I won't be able to hear his voice or his--,1,Ses02F_impro06_F
179.23,187.37,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M017.wav,I know. but you're not  I mean you're not going to forget him.  The pain will go away eventually and--or it will subside--,2,Ses02F_impro06_M
185.34,191.3555,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F013.wav,You start to lose like that image after a while.,1,Ses02F_impro06_F
196.5253,210.6666,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M018.wav,"That will be, It'll be--it'll be better that way. I mean Time will tell.  Time heals, you know, and it's good.  It's okay.  I mean, it wasn't anybody's fault or anything like that so .",2,Ses02F_impro06_M
212.8076,217.7894,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M019.wav,"It's hard to lose someone that way, but he's he's better--he's better off now.",2,Ses02F_impro06_M
218.2176,219.4604,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F014.wav,Thanks.,1,Ses02F_impro06_F
6.7677,9.5033,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M000.wav,"So, how's it going?",2,Ses02F_impro07_M
13.9746,16.8885,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M001.wav,"Oh, you got what?  Where?",4,Ses02F_impro07_M
17.275,19.55,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F001.wav,I got into U.S.C.,4,Ses02F_impro07_F
19.04,20.87,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M002.wav,"Oh, no way.",4,Ses02F_impro07_M
20.46,22.93,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F002.wav,"Yeah, I'm so excited.  So I'm gonna say--",4,Ses02F_impro07_F
21.85,23.51,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M003.wav,Are you gonna go? you gonna-,4,Ses02F_impro07_M
22.94,28.74,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F003.wav,"Yeah, I think, I mean because where else would I gonna go?  Like the other places that I applied to I really didn't like that much anyway.",4,Ses02F_impro07_F
28.17,29.59,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M004.wav,"Wow, that's...",4,Ses02F_impro07_M
28.75,29.95,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F004.wav,So--,4,Ses02F_impro07_F
29.61,35.0773,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M005.wav,"...that's first choice, huh? That's so awesome and now look you're gonna be--you're gonna be here. you know",4,Ses02F_impro07_M
29.97,31.0789,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F005.wav,"Yeah, I know.",4,Ses02F_impro07_F
31.0983,33.0,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F006.wav,Absolutely. I'm so excited.,4,Ses02F_impro07_F
34.45,40.6076,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F007.wav,"I know.  I know. And we'll all get to hang out.  And I'm--even though we'll be at like at different parts of the city, we can still, like...",4,Ses02F_impro07_F
40.63,48.35,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F008.wav,"...hang out and, like, have our different lives--And meet each other's friends and stuff.  So, I'm just so glad 'cause they have such a good school",4,Ses02F_impro07_F
40.69,43.58,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M006.wav,"Yeah, no, definitely--It's gonna..",4,Ses02F_impro07_M
44.6,45.82,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M007.wav,Yeah.,4,Ses02F_impro07_M
48.37,52.63,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F009.wav,"and like-- The football team--And like all the-...you- what I mean, like...",4,Ses02F_impro07_F
50.09,51.41,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M008.wav,Yeah,4,Ses02F_impro07_M
51.47,52.61,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M009.wav,Fight on.,4,Ses02F_impro07_M
52.63,57.8,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F010.wav,"You can walk somewhere and be anywhere in the country and be like, oh, yeah, I am at U.S.C.",4,Ses02F_impro07_F
57.45,60.57,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M010.wav,[LAUGHTER],4,Ses02F_impro07_M
57.81,65.93,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F011.wav,"And you know what, you know what I mean, like it's recognizable rather than just being like I went some random school. It's like people really know what you...",4,Ses02F_impro07_F
63.143,64.9973,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M011.wav,Wow. That's cool.,4,Ses02F_impro07_M
65.94,71.19,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F012.wav,"...like, they feel like--I feel like it's going to be so like accomplished.  Do you know what I mean?",4,Ses02F_impro07_F
71.2,74.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F013.wav,Like it has some prestige. so,4,Ses02F_impro07_F
77.31,83.57,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F014.wav,"Yeah, I mean there's all the money stuff and my mom's helping me with the financial aid and stuff.  But, it'll be fine--",4,Ses02F_impro07_F
83.58,87.53,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F015.wav,"Like, now that I'm accepted, it's just, like, such a huge load off my mind.",4,Ses02F_impro07_F
87.54,89.98,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F016.wav,I don't mind worrying about all the paperwork.  You know--,4,Ses02F_impro07_F
90.0,96.9445,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F017.wav,"Because, I don't have to like make that decision anymore.  I don't have to try and decide, like, what the bad school I'm going to go to is. you know",4,Ses02F_impro07_F
90.02,91.12,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M016.wav,So...,2,Ses02F_impro07_M
95.59,101.15,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M017.wav,"Right.  Right.  Right. Oh, man, then you're going to have to do orientation, I guess.",4,Ses02F_impro07_M
100.0166,111.3549,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F018.wav,"I know. I know.  I think you go and you like stay for a couple of days and you meet people and--And they'll give you like a tour--And show you everything.  Oh, man, I'm just so--I'm so excited.",4,Ses02F_impro07_F
108.7087,110.3028,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M018.wav,That'll be awesome.,0,Ses02F_impro07_M
110.3312,112.55,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M019.wav,"I mean because you went to the campus before, right?",0,Ses02F_impro07_M
111.95,121.29,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F019.wav,"Yeah, oh totally.  It's a beautiful campus.  It's gonna be really nice.  Um, and everyone is friendly and like there's ivy on all the walls.  Oh, it's just so--it's so like collegiate.",4,Ses02F_impro07_F
121.3,123.8909,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F020.wav,"You know what I mean?  Like, it's like exactly what I want.",4,Ses02F_impro07_F
125.8858,133.4,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F021.wav,"Well, you know, I've thought about it but they have so many things that I might--Like try some things out first...",4,Ses02F_impro07_F
133.42,144.7518,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F022.wav,"...because also on the list of their, um, like G.E.'s or whatever, you have a lot of choices within every single one.  So you can, like, try things out and not just be like, oh, I have to take math, oh, I have to take this.  You know what I mean?",4,Ses02F_impro07_F
144.76,146.45,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F023.wav,"So, um, so I don't know.",4,Ses02F_impro07_F
146.47,148.65,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F024.wav,I mean I'm gonna take a bunch of stuff and see.,4,Ses02F_impro07_F
148.67,156.3102,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F025.wav,"I- They have like--they just have so many like prestigious like this school is top ten and like the departments within it, you know what I mean.",4,Ses02F_impro07_F
148.7694,150.1409,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M023.wav,Oh man.,4,Ses02F_impro07_M
159.7568,165.88,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F026.wav,"I know, I get to be one of those now--I'll like walk around and be like a U.S.C..  You know what I mean.",4,Ses02F_impro07_F
163.24,164.93,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M027.wav,Ahh. Yeah. [GARBAGE],4,Ses02F_impro07_M
165.5326,173.6674,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M028.wav,"You'll be like are you a fan or a student you know? Student. [LAUGHTER] Oh man, that's awesome.",4,Ses02F_impro07_M
166.96,168.26,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F027.wav,And you'll be like...,4,Ses02F_impro07_F
168.29,172.3,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F028.wav,"Student. I'm a student. Yes I am, Thank you very much.",4,Ses02F_impro07_F
172.53,173.6,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F029.wav,[BREATHING],4,Ses02F_impro07_F
173.7,178.786,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M029.wav,A U.S.C. graduate now. You're set.,4,Ses02F_impro07_M
173.8219,175.6762,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F030.wav,I know.  I'm excited.,4,Ses02F_impro07_F
177.15,179.84,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F031.wav,"Well, that'll take a while. [GARBAGE]",4,Ses02F_impro07_F
180.3892,182.3015,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F032.wav,That's going to be a lot of work.,4,Ses02F_impro07_F
182.31,186.7475,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F033.wav,"But, it'll be fine, I mean.  I'm so excited. It's going to be so fun.",4,Ses02F_impro07_F
187.1942,193.4503,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F034.wav,"I know, and I mean the area's not great, but like the school makes up for it. It'll be fine. It'll be good.",4,Ses02F_impro07_F
192.5002,195.3199,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M034.wav,You're getting close to the beach.  I mean geez.,4,Ses02F_impro07_M
195.3825,199.0482,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F035.wav,I know. I know. So fun.  I can't wait.,4,Ses02F_impro07_F
200.2705,202.51,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F036.wav,I will. I will. Thank you.,4,Ses02F_impro07_F
202.57,204.21,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F037.wav,Thanks.,4,Ses02F_impro07_F
5.072,9.3683,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F000.wav,"Hi, my name is Shiloh, welcome to--Airline Six.  Hi, how may I help you?",2,Ses02F_impro08_F
6.207,8.17,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M000.wav,"Yeah, hello.",5,Ses02F_impro08_M
9.4065,17.6256,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M001.wav,Ok.  I've- I've just been talking to this machine for the past half hour and I can't-can't get anything done.  I've been trying to book this vacation this entire time.,5,Ses02F_impro08_M
17.0726,18.7868,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F001.wav,"All right, sir.",2,Ses02F_impro08_F
17.6532,22.1184,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M002.wav,"I know, I'm sorry.  It's-It's just that it's been a little frustrating because--",5,Ses02F_impro08_M
20.8328,25.5744,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F002.wav,I completely understand.  Automated systems are very difficult sometimes.,2,Ses02F_impro08_F
25.2703,26.3762,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M003.wav,Okay.,2,Ses02F_impro08_M
26.0444,29.5192,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F003.wav,"Um, how may I help you.  You're trying to book a specific flight?",2,Ses02F_impro08_F
29.1963,35.8594,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M004.wav,"Well, yeah, I mean I heard there was like these package deals and that maybe I could get a like a hotel or something like that. and-",5,Ses02F_impro08_M
34.4217,41.707,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F004.wav,"Oh, yeah, absolutely.  You know, and especially because you've been waiting so long and I know that, um, you've been having a difficult time.",2,Ses02F_impro08_F
41.7208,49.8355,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F005.wav,"I want to definitely give you our special package today, which um is usually only for valued customers who have a record of having previous,",2,Ses02F_impro08_F
49.8493,56.3328,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F006.wav,"um lots of purchases, but we're gonna go ahead and give that to you anyway. uh,  Just to make sure that you're happy with your service here.",2,Ses02F_impro08_F
55.8649,61.445,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M005.wav,You- You can do that--You can do that now? I don't have to get like transferred through or anything like that.,2,Ses02F_impro08_M
56.3466,57.4525,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F007.wav,Is that all right?,2,Ses02F_impro08_F
57.5493,62.4568,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F008.wav,"I can do that right now for you. No, absolutely.  I can take care of you all the way through to the end.",2,Ses02F_impro08_F
62.443,64.3092,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M006.wav,[BREATHING] that's good.,2,Ses02F_impro08_M
